"freq","word1","word2","word3","word4","word5"
"2","im","in","love","oh","im"
"2","image","this","is","the","only"
"2","important","for","me","to","do"
"2","important","meal","of","the","day"
"3","important","part","of","my","life"
"2","important","things","in","my","life"
"2","in","a","bit","of","a"
"2","in","a","case","in","which"
"2","in","a","i","hate","myself"
"2","in","a","long","time","unk"
"2","in","a","lot","of","ways"
"2","in","a","matter","of","weeks"
"2","in","a","new","era","of"
"2","in","a","news","release","issued"
"2","in","a","number","of","ways"
"2","in","a","pair","of","unk"
"2","in","a","really","long","time"
"2","in","a","room","full","of"
"2","in","a","sentence","around","my"
"2","in","a","situation","right","now"
"2","in","a","small","town","in"
"2","in","a","statement","released","by"
"2","in","a","swimsuit","those","who"
"2","in","a","way","that","is"
"3","in","a","way","that","would"
"2","in","a","while","keep","it"
"2","in","accordance","with","the","scriptures"
"2","in","all","the","world","i"
"2","in","an","effort","to","stem"
"2","in","and","lived","there","for"
"2","in","another","part","of","the"
"2","in","as","a","part","of"
"2","in","b","and","i","are"
"2","in","case","of","unk","unk"
"2","in","case","you","would","like"
"2","in","for","a","real","treat"
"2","in","from","every","border","give"
"2","in","front","of","a","sellout"
"3","in","front","of","the","camera"
"2","in","here","or","is","it"
"2","in","high","school","it","was"
"2","in","his","name","to","the"
"2","in","jesus","christ","name","amen"
"2","in","just","a","few","days"
"2","in","korea","as","weather","unk"
"2","in","law","is","going","to"
"2","in","less","than","a","minute"
"2","in","less","than","two","weeks"
"2","in","light","of","the","fact"
"2","in","love","oh","im","in"
"3","in","march","unk","debuts","in"
"2","in","math","and","percent","in"
"2","in","my","life","right","now"
"2","in","my","next","post","i"
"2","in","my","room","and","they"
"2","in","on","the","ground","floor"
"2","in","one","form","or","another"
"3","in","one","of","the","most"
"2","in","one","of","the","unk"
"2","in","order","for","it","to"
"2","in","order","to","make","the"
"2","in","order","to","put","the"
"2","in","overalls","and","looks","like"
"2","in","place","to","deal","with"
"2","in","regards","to","the","gospel"
"2","in","response","to","a","question"
"2","in","second","half","stoppage","time"
"3","in","such","a","way","that"
"2","in","the","aftermath","of","the"
"2","in","the","amazon","services","llc"
"2","in","the","back","of","his"
"2","in","the","back","of","my"
"4","in","the","back","of","the"
"2","in","the","block","of","east"
"4","in","the","block","of","unk"
"2","in","the","bottom","of","the"
"3","in","the","center","of","the"
"2","in","the","central","west","end"
"3","in","the","centre","of","the"
"2","in","the","context","of","the"
"2","in","the","corners","of","the"
"2","in","the","country","according","to"
"2","in","the","creation","of","the"
"2","in","the","days","to","come"
"2","in","the","dog","days","of"
"3","in","the","eastern","united","states"
"2","in","the","electric","chair","had"
"2","in","the","event","of","a"
"2","in","the","first","quarter","of"
"5","in","the","first","round","of"
"3","in","the","form","of","the"
"2","in","the","fourth","quarter","when"
"3","in","the","hands","of","the"
"2","in","the","heart","of","the"
"5","in","the","history","of","the"
"2","in","the","image","of","god"
"2","in","the","kitchen","even","though"
"2","in","the","last","few","days"
"3","in","the","last","four","years"
"4","in","the","last","two","years"
"2","in","the","last","year","alone"
"2","in","the","lobby","of","the"
"9","in","the","middle","of","a"
"2","in","the","middle","of","an"
"3","in","the","middle","of","nowhere"
"16","in","the","middle","of","the"
"5","in","the","midst","of","a"
"2","in","the","midst","of","all"
"2","in","the","midst","of","the"
"2","in","the","mood","for","a"
"2","in","the","morning","is","a"
"2","in","the","national","hockey","league"
"2","in","the","new","orleans","saints"
"2","in","the","new","south","africa"
"5","in","the","new","york","times"
"2","in","the","next","couple","days"
"2","in","the","next","couple","of"
"4","in","the","next","few","days"
"2","in","the","next","three","years"
"2","in","the","northern","province","of"
"2","in","the","parking","lot","of"
"3","in","the","past","two","years"
"2","in","the","right","direction","the"
"2","in","the","right","way","and"
"2","in","the","same","place","we"
"3","in","the","same","way","that"
"2","in","the","second","half","of"
"2","in","the","second","period","and"
"3","in","the","second","round","of"
"2","in","the","second","week","of"
"2","in","the","st","louis","region"
"2","in","the","studio","and","i"
"2","in","the","swing","of","things"
"2","in","the","tampa","bay","area"
"2","in","the","thick","of","it"
"2","in","the","third","quarter","of"
"2","in","the","u","s","and"
"3","in","the","u","s","in"
"3","in","the","u","s","the"
"6","in","the","united","states","and"
"2","in","the","united","states","in"
"2","in","the","united","states","it"
"3","in","the","unk","and","the"
"2","in","the","unk","of","a"
"2","in","the","unk","of","the"
"2","in","the","wake","of","the"
"2","in","the","way","of","a"
"2","in","the","whole","wide","world"
"2","in","the","witness","protection","program"
"2","in","this","day","and","age"
"7","in","u","s","district","court"
"2","in","unk","unk","in","the"
"2","in","unk","unk","unk","unk"
"2","in","unk","where","he","lived"
"2","in","which","he","was","charged"
"2","in","your","average","group","of"
"4","incorporated","in","item","above","pp"
"2","information","go","to","www","unk"
"2","insider","joe","kyrillos","who","sides"
"2","instead","of","adding","million","new"
"2","intelligence","sharing","and","protection","act"
"2","intend","to","get","around","to"
"2","interests","over","working","families","and"
"2","interview","you","and","on","wednesday"
"2","into","the","hall","of","fame"
"2","ion","fuck","with","you","ion"
"2","irrespective","of","whether","or","not"
"9","is","a","bit","of","a"
"2","is","a","bit","of","an"
"2","is","a","dream","come","true"
"2","is","a","feeble","attempt","to"
"2","is","a","good","thing","unk"
"2","is","a","good","way","to"
"2","is","a","great","place","for"
"2","is","a","great","time","to"
"3","is","a","great","way","to"
"2","is","a","link","to","the"
"2","is","a","lot","of","fun"
"2","is","a","match","made","in"
"2","is","a","member","of","the"
"2","is","a","participant","in","the"
"2","is","a","photo","of","the"
"3","is","a","prime","example","of"
"2","is","a","small","part","of"
"2","is","a","symbol","of","the"
"2","is","about","to","make","me"
"2","is","and","is","subject","to"
"2","is","another","example","of","how"
"2","is","as","good","as","any"
"2","is","as","good","as","it"
"2","is","at","the","core","of"
"2","is","at","the","heart","of"
"2","is","averaging","points","and","rebounds"
"2","is","being","held","without","bond"
"2","is","believed","to","have","killed"
"2","is","between","a","man","and"
"2","is","brought","to","you","by"
"2","is","considered","one","of","the"
"2","is","crazy","but","here's","my"
"2","is","different","from","the","rest"
"2","is","different","to","a","unk"
"2","is","dressed","in","overalls","and"
"2","is","exactly","what","i","needed"
"2","is","going","on","here","the"
"11","is","going","to","be","a"
"3","is","going","to","be","an"
"2","is","going","to","be","so"
"7","is","going","to","be","the"
"2","is","going","to","be","unk"
"4","is","going","to","have","to"
"2","is","good","all","the","time"
"2","is","it","hot","in","here"
"4","is","it","just","me","or"
"3","is","just","around","the","corner"
"3","is","just","as","important","as"
"2","is","located","in","the","unk"
"2","is","missed","by","most","people"
"2","is","more","important","than","the"
"2","is","more","likely","to","be"
"2","is","my","someday","will","follow"
"2","is","not","an","act","but"
"2","is","not","an","issue","of"
"2","is","not","so","much","of"
"2","is","not","the","end","of"
"2","is","not","the","first","time"
"2","is","not","the","whole","story"
"2","is","not","unk","in","the"
"3","is","nothing","more","than","a"
"2","is","now","israel","the","israel"
"2","is","on","its","way","to"
"2","is","one","of","my","fav"
"7","is","one","of","my","favorite"
"3","is","one","of","my","favorites"
"5","is","one","of","the","best"
"5","is","one","of","the","few"
"2","is","one","of","the","first"
"2","is","one","of","the","great"
"14","is","one","of","the","most"
"2","is","one","of","the","strongest"
"3","is","part","of","a","larger"
"2","is","probably","one","of","the"
"2","is","provided","as","is","and"
"2","is","right","around","the","corner"
"2","is","right","up","my","alley"
"2","is","scheduled","for","march","at"
"2","is","so","much","more","to"
"3","is","some","sort","of","a"
"2","is","still","up","on","the"
"2","is","subject","to","change","or"
"3","is","suspended","for","the","first"
"2","is","that","the","majority","of"
"2","is","that","too","much","to"
"2","is","that","why","we","don't"
"2","is","the","fact","that","the"
"2","is","the","first","step","to"
"2","is","the","kind","of","thing"
"2","is","the","last","day","of"
"2","is","the","mother","of","invention"
"2","is","the","name","of","the"
"2","is","the","right","thing","to"
"2","is","the","unk","of","the"
"2","is","the","way","to","go"
"2","is","to","make","sure","our"
"2","is","too","good","a","businessman"
"2","is","trying","to","tell","me"
"2","is","unk","and","i","have"
"2","is","unk","n","unk","unk"
"2","is","well","on","its","way"
"2","is","what","i","came","up"
"2","is","what","it's","all","about"
"2","is","what","it","is","all"
"2","is","what","will","i","need"
"2","is","what","you","make","it"
"2","israel","the","israel","of","god"
"2","it'd","be","a","good","idea"
"2","it's","a","beautiful","day","in"
"2","it's","a","great","way","to"
"2","it's","a","safe","bet","that"
"2","it's","always","exciting","to","see"
"4","it's","been","a","long","time"
"3","it's","been","a","while","since"
"2","it's","crazy","how","fast","time"
"9","it's","going","to","be","a"
"2","it's","going","to","be","an"
"2","it's","going","to","be","fun"
"2","it's","going","to","be","one"
"3","it's","hard","to","believe","that"
"2","it's","hard","to","imagine","a"
"2","it's","hard","to","imagine","the"
"2","it's","just","a","matter","of"
"2","it's","just","not","my","cup"
"3","it's","not","all","about","the"
"2","it's","not","bragging","if","you"
"2","it's","not","necessary","to","have"
"2","it's","not","too","late","to"
"2","it's","not","too","much","to"
"2","it's","one","of","the","best"
"2","it's","over","smile","because","it"
"2","it's","peanut","unk","jelly","time"
"2","it's","so","hard","to","believe"
"2","it's","the","right","thing","to"
"4","it","all","comes","down","to"
"2","it","and","amazon","es","certain"
"2","it","as","much","as","i"
"2","it","at","the","same","time"
"2","it","bounced","off","the","rim"
"2","it","breaks","my","heart","that"
"2","it","can","be","a","good"
"2","it","can","be","difficult","to"
"2","it","can","work","the","outsiders"
"2","it","cost","to","much","to"
"2","it","does","not","mean","that"
"2","it","doesn't","have","to","be"
"2","it","feels","good","to","be"
"2","it","for","the","first","time"
"2","it","got","me","thinking","of"
"2","it","had","been","a","long"
"2","it","had","been","years","since"
