"freq","word1"
1,"croatian"
8,"crochet"
1,"crocheted"
1,"crocheting"
1,"crock"
2,"crocker"
1,"crockery"
1,"crockett"
1,"crockpot"
5,"croft"
1,"crohet"
1,"crohn's"
1,"croissant"
5,"croix"
2,"cromartie"
1,"cronauer"
1,"crone"
2,"cronies"
3,"cronin"
1,"cronkite"
1,"cronyism"
2,"crook"
2,"crooked"
1,"crookham"
1,"crooklyn"
2,"crooks"
1,"croon"
1,"crooner"
1,"crooning"
14,"crop"
3,"cropped"
1,"cropper"
2,"cropping"
18,"crops"
1,"croque"
1,"croquet"
1,"croquis"
1,"crores"
5,"crosby"
1,"crosby's"
1,"crosier"
1,"crosley"
113,"cross"
3,"crossbar"
1,"crossbody"
40,"crossed"
7,"crosses"
6,"crossfit"
2,"crosshairs"
18,"crossing"
1,"crossman"
2,"crossover"
10,"crossroads"
3,"crosswalk"
1,"crosswalks"
2,"crosswise"
1,"crossword"
2,"crostata"
1,"crotchety"
1,"crouch"
1,"crouched"
1,"crouching"
1,"crouser"
1,"crouton's"
1,"croutons"
15,"crow"
1,"crow's"
98,"crowd"
2,"crowd's"
17,"crowded"
2,"crowder"
1,"crowders"
2,"crowdfunding"
1,"crowding"
12,"crowds"
1,"crowdsource"
1,"crowdsourced"
1,"crowdsourcing"
1,"crowdspring"
2,"crowe"
1,"crowe's"
3,"crowell"
1,"crowl"
1,"crowley"
31,"crown"
4,"crowned"
2,"crowns"
1,"crows"
1,"croydon"
1,"crra"
1,"crs"
1,"crss"
4,"cru"
27,"crucial"
1,"crucially"
1,"cruciate"
1,"crucified"
1,"crucifixes"
2,"crucifixion"
1,"crud"
14,"crude"
1,"crudely"
1,"crudity"
1,"crudo"
11,"cruel"
2,"cruelly"
9,"cruelty"
1,"cruickshank"
26,"cruise"
1,"cruised"
3,"cruiser"
1,"cruiser's"
3,"cruisers"
4,"cruises"
1,"cruisin"
5,"cruising"
2,"crumb"
5,"crumble"
8,"crumbled"
2,"crumbling"
3,"crumbly"
8,"crumbs"
1,"crump"
1,"crumpet"
1,"crumpets"
2,"crumpl"
1,"crumple"
1,"crumpled"
1,"crumpling"
14,"crunch"
3,"crunches"
1,"crunchier"
1,"crunchiness"
2,"crunching"
9,"crunchy"
1,"crundwell"
1,"crundwell's"
1,"crunk"
2,"crusade"
2,"crusaders"
1,"crusades"
25,"crush"
18,"crushed"
1,"crushes"
4,"crushing"
15,"crust"
1,"crustacean"
1,"crusted"
1,"crusties"
2,"crusts"
3,"crusty"
3,"crutch"
3,"crutches"
2,"crux"
15,"cruz"
2,"cruz's"
1,"cruzcontrol"
5,"cruze"
1,"cruzes"
1,"crw"
2,"crwv"
74,"cry"
1,"cryami"
1,"crybaby"
1,"cryer"
1,"cryin"
49,"crying"
1,"cryo"
1,"cryostasis"
1,"cryproforest"
2,"crypt"
1,"cryptic"
1,"crypto"
1,"cryptoforestation"
20,"crystal"
1,"crystalize"
1,"crystallised"
1,"crystallized"
2,"crystals"
2,"csa"
1,"csd"
1,"csf"
3,"csi"
1,"csikszentmihalyi"
2,"csiro"
1,"cska"
1,"csl"
1,"csn"
3,"cso"
1,"cspan"
1,"css"
4,"cst"
1,"csu"
1,"csw"
1,"ctc"
2,"ctfu"
1,"ctfup"
1,"ctmh"
1,"cto"
1,"ctp"
4,"ctr"
1,"ctrl"
1,"ctu"
1,"cu's"
3,"cub"
6,"cuba"
1,"cuba's"
12,"cuban"
1,"cubanz"
1,"cubbie"
7,"cube"
3,"cubed"
2,"cubes"
4,"cubic"
2,"cubicle"
1,"cubicles"
19,"cubs"
1,"cucciolo"
1,"cucuiiiiiiiii"
5,"cucumber"
3,"cucumbers"
1,"cucuta"
10,"cuddle"
1,"cuddlebugged"
1,"cuddled"
2,"cuddles"
2,"cuddletime"
4,"cuddling"
1,"cuddly"
1,"cuddyer"
1,"cudgel"
8,"cue"
1,"cuelo"
1,"cuervo"
3,"cues"
1,"cueto"
1,"cueto's"
3,"cuff"
3,"cuffed"
1,"cuing"
24,"cuisine"
2,"cuisines"
1,"cujo"
2,"cujo's"
1,"cukes"
2,"cul"
20,"culinary"
1,"culkin"
3,"cullen"
1,"cullerton"
2,"cullotes"
4,"culminated"
1,"culminating"
2,"culmination"
1,"culminator"
2,"culpa"
1,"culpability"
2,"culpo"
2,"culprit"
1,"culprits"
7,"cult"
1,"cultists"
5,"cultivate"
4,"cultivated"
1,"cultivating"
1,"cultivation"
1,"cultlike"
1,"cults"
44,"cultural"
1,"culturalist"
4,"culturally"
100,"culture"
1,"cultured"
6,"cultures"
1,"cultuschichi"
3,"culver"
1,"culver's"
1,"culvert"
6,"cum"
4,"cumberland"
2,"cumbersome"
2,"cumbia"
1,"cumbres"
1,"cumbria"
3,"cumin"
2,"cumming"
1,"cummings"
1,"cumulative"
1,"cunard"
1,"cunard's"
1,"cuneo"
1,"cunniff"
2,"cunning"
8,"cunningham"
1,"cunningham's"
1,"cunninghams"
2,"cunt"
1,"cunter"
3,"cunts"
1,"cuny"
4,"cuomo"
138,"cup"
4,"cupboard"
1,"cupboards"
19,"cupcake"
26,"cupcakes"
4,"cupertino"
3,"cupid"
2,"cupid's"
1,"cupola"
1,"cupp"
1,"cuppa"
1,"cupra"
42,"cups"
3,"curate"
2,"curated"
1,"curates"
2,"curating"
2,"curation"
5,"curator"
1,"curatorial"
1,"curators"
4,"curb"
1,"curbing"
5,"curd"
2,"curds"
27,"cure"
1,"cure's"
5,"cured"
1,"cureformonotony"
3,"cures"
4,"curfew"
1,"curie"
1,"curiosities"
11,"curiosity"
39,"curious"
1,"curiously"
1,"curitiba"
5,"curl"
4,"curled"
4,"curley"
1,"curley's"
2,"curling"
6,"curls"
9,"curly"
4,"curmudgeon"
1,"curmudgeonry"
1,"currant"
1,"curren"
3,"currencies"
10,"currency"
155,"current"
96,"currently"
2,"currents"
1,"curricula"
2,"curricular"
13,"curriculum"
5,"currie"
1,"curried"
2,"currington"
1,"currrrlllyyyyyy"
16,"curry"
1,"currys"
1,"curs"
14,"curse"
4,"cursed"
1,"curses"
5,"cursing"
1,"cursive"
1,"cursor"
1,"cursory"
4,"curt"
4,"curtail"
8,"curtain"
9,"curtains"
1,"curtin"
16,"curtis"
1,"curtis's"
1,"curtness"
12,"curve"
2,"curveball"
4,"curved"
1,"curver"
6,"curves"
3,"curving"
1,"curvy"
8,"cus"
1,"cusack"
1,"cusco"
4,"cuse"
1,"cush"
3,"cushing"
3,"cushion"
2,"cushioned"
1,"cushions"
1,"cushy"
1,"cusick"
1,"cusions"
1,"cusp"
3,"cuss"
1,"cussed"
2,"cussing"
1,"cusswords"
1,"cust"
7,"custard"
1,"custodial"
1,"custodian"
1,"custodians"
18,"custody"
26,"custom"
6,"customary"
59,"customer"
5,"customer's"
93,"customers"
1,"customerservice"
2,"customizable"
1,"customization"
2,"customize"
2,"customized"
16,"customs"
263,"cut"
1,"cutaway"
1,"cutaways"
3,"cutback"
1,"cutbacks"
1,"cutch"
122,"cute"
2,"cutee"
1,"cutely"
6,"cuteness"
1,"cuter"
1,"cutes"
15,"cutest"
2,"cutesy"
8,"cutie"
1,"cuties"
1,"cutlas"
2,"cutlass"
2,"cutler"
1,"cutler's"
1,"cutlery"
2,"cutoff"
2,"cutouts"
97,"cuts"
13,"cutter"
2,"cuttin"
59,"cutting"
1,"cuttings"
1,"cuttlebug"
2,"cuvee"
24,"cuyahoga"
1,"cuyahoga's"
1,"cuyamaca"
1,"cuyfair"
63,"cuz"
1,"cuzco"
1,"cuzzo"
1,"cva"
1,"cvap"
1,"cvc's"
1,"cvcouncil"
1,"cve"
1,"cvillain"
1,"cville"
2,"cvrc"
4,"cvs"
1,"cvt"
1,"cwa"
1,"cwcon"
1,"cwl"
1,"cwru"
1,"cwrw"
3,"cya"
1,"cyan"
2,"cyanide"
1,"cyanogenmod"
1,"cyarborough"
1,"cybele"
19,"cyber"
1,"cyberattacks"
1,"cybercoders"
2,"cyberdol"
1,"cyberintrusions"
1,"cybermen"
1,"cybernats"
1,"cybernetics"
3,"cybersecurity"
2,"cyberspace"
1,"cyberstep"
1,"cyberware"
3,"cyborg"
2,"cyborgs"
35,"cycle"
10,"cycles"
1,"cyclical"
1,"cyclicity"
6,"cycling"
3,"cyclist"
5,"cyclists"
1,"cyclone"
1,"cycorp"
1,"cydney"
9,"cylinder"
1,"cylon"
2,"cymbal"
2,"cymbals"
1,"cymru's"
1,"cyn"
1,"cyndee"
1,"cyndi"
1,"cynic"
6,"cynical"
1,"cynically"
3,"cynicism"
1,"cynics"
3,"cynthia"
1,"cyo"
3,"cypress"
1,"cyprus"
1,"cyr"
1,"cyril"
6,"cyrus"
1,"cyst"
1,"cystectomy"
3,"cystic"
2,"czar"
5,"czech"
1,"d'acqui"
1,"d'agata"
1,"d'amore"
1,"d'andrea"
1,"d'andrea's"
2,"d'angelo"
1,"d'antoni"
1,"d'arco's"
3,"d'arcy"
1,"d'arcy's"
1,"d'art"
1,"d'artagnan"
1,"d'aundray"
1,"d'backs"
1,"d'etre"
2,"d'evelyn"
1,"d'italia"
1,"d'ivoire"
1,"d'oeuvres"
1,"d'oh"
2,"d'or"
1,"d's"
1,"d'souza"
1,"d'ya"
1,"da's"
1,"daaaaaaaaaaaaaaaaaad"
1,"daaaammnn"
1,"daaayy"
2,"daar"
3,"dab"
1,"daba"
1,"dabba"
2,"dabbed"
1,"dabbing"
1,"dabble"
3,"dabbled"
1,"dabs"
1,"dacha"
1,"dacus"
142,"dad"
10,"dad's"
1,"dada"
30,"daddy"
3,"daddy's"
1,"dade"
1,"dadef"
9,"dads"
1,"dae"
1,"daegu"
1,"daemon"
1,"daemons"
2,"daffodil"
1,"daffodils"
1,"dafoe"
2,"daft"
2,"dag"
4,"dagger"
1,"dagny"
1,"dagum"
1,"dah"
1,"dahl"
1,"dahlgren"
1,"dahlias"
1,"daibosatsu"
1,"daifuku"
1,"daifukumochi"
1,"daifukumochis"
1,"daiginjos"
1,"daiichi"
3,"daikon"
1,"dailies"
132,"daily"
1,"dailyactor"
1,"dailyroutine"
1,"daim"
1,"daimler"
1,"daimler's"
3,"dainty"
1,"dairies"
20,"dairy"
1,"dairyland"
1,"daisha"
1,"daisies"
3,"daisy"
1,"daito"
22,"dakota"
3,"dal"
1,"dala"
2,"dalai"
2,"dalal"
2,"dalaran"
2,"daldry's"
21,"dale"
1,"dale's"
1,"dalek"
4,"daleks"
3,"dales"
5,"daley"
1,"daley's"
1,"dali"
1,"dalí"
2,"dali's"
1,"dalia"
1,"dalia's"
2,"dalits"
1,"dall"
53,"dallas"
4,"dalles"
1,"dallying"
3,"dalton"
3,"daly"
19,"dam"
55,"damage"
24,"damaged"
11,"damages"
7,"damaging"
1,"damagingly"
5,"damascus"
1,"damask"
1,"dambusters"
10,"dame"
1,"dame's"
1,"damen"
1,"dames"
8,"damian"
4,"damien"
1,"dammasch"
1,"damminger's"
4,"dammit"
186,"damn"
3,"damnable"
1,"damnak"
1,"damndest"
9,"damned"
2,"damnit"
1,"damnn"
1,"damo"
4,"damon"
11,"damp"
1,"dampen"
1,"dampened"
1,"dampening"
1,"dampens"
3,"damper"
2,"dampers"
1,"damrod"
3,"dams"
1,"damsels"
58,"dan"
1,"dan's"
8,"dana"
128,"dance"
18,"danced"
1,"dancefloor"
1,"dancelikeyoumeanit"
1,"danceparty"
11,"dancer"
1,"danceradio"
17,"dancers"
7,"dances"
1,"dancespace"
1,"dancey"
60,"dancing"
1,"dancy"
1,"dandelion"
3,"dandelions"
1,"dandia"
1,"dandruff"
5,"dandy"
3,"dane"
1,"danelle"
1,"danforth's"
27,"dang"
32,"danger"
44,"dangerous"
4,"dangerously"
6,"dangers"
2,"dangit"
1,"dangled"
1,"dango"
1,"danharvey"
3,"dani"
2,"dani's"
1,"danica"
4,"danicos"
45,"daniel"
1,"daniel's"
1,"daniella"
12,"danielle"
1,"danielle's"
9,"daniels"
1,"danielshvacnm"
1,"danika"
2,"danilo"
5,"danish"
2,"danita"
1,"danjuma"
3,"dank"
1,"dankann"
1,"dankberg"
2,"danko"
2,"danks"
1,"danley"
1,"dannah"
1,"dannenberg's"
1,"danner"
1,"dannevirke"
1,"danni's"
14,"danny"
1,"danny's"
1,"dans"
1,"danses"
2,"danso"
1,"dant"
3,"dante"
1,"dantes"
1,"danube"
3,"danville"
1,"danz"
1,"daoc"
2,"dap"
1,"daphne"
1,"dapkunaite"
1,"dapper"
1,"daps"
1,"daqduq's"
1,"dar"
1,"darain"
3,"darby"
2,"darcy"
1,"darcy's"
1,"darden"
1,"dardenne"
1,"dardennes"
15,"dare"
4,"dared"
2,"daredevil"
1,"daren"
1,"dares"
2,"daresay"
1,"dari"
1,"daria"
1,"darian"
3,"darin"
4,"daring"
1,"dario"
3,"darius"
160,"dark"
1,"darken"
1,"darkened"
1,"darkening"
10,"darker"
9,"darkest"
3,"darkly"
1,"darkman"
31,"darkness"
1,"darko"
1,"darkseid"
1,"darlene"
1,"darlene's"
14,"darling"
1,"darling's"
1,"darlington"
1,"darlink"
6,"darn"
1,"darndest"
1,"darnell"
1,"darning"
1,"darnton"
5,"darrell"
5,"darren"
1,"darrick"
2,"darryl"
1,"darsky"
2,"dart"
1,"dartboard"
1,"darted"
3,"darth"
1,"dartmoor"
2,"dartmouth"
2,"darts"
1,"darty"
1,"darvish"
2,"darwin"
1,"darwinian"
4,"daryl"
1,"daryll"
5,"das"
1,"daser"
13,"dash"
5,"dashboard"
2,"dashed"
1,"dasher"
1,"dashi"
5,"dashing"
1,"dashon"
3,"dass"
1,"dassing"
1,"dastardly"
38,"dat"
1,"dat's"
139,"data"
17,"database"
2,"databases"
1,"databq"
1,"datageeks"
166,"date"
1,"datechguy's"
13,"dated"
1,"dateless"
1,"dateline"
50,"dates"
32,"dating"
2,"dats"
1,"datuk"
1,"daube's"
1,"dauerwald"
1,"daugherty"
133,"daughter"
17,"daughter's"
41,"daughters"
2,"daughton"
1,"dauman"
7,"daunting"
1,"dauphine"
2,"dauphinoise"
2,"dausen"
1,"davalos"
42,"dave"
1,"dave's"
1,"davenport"
1,"davenport's"
1,"davenports"
1,"davey"
1,"davi"
144,"david"
3,"david's"
1,"davidian"
1,"davidow"
1,"davids"
4,"davidson"
3,"davies"
1,"davies's"
4,"davila"
1,"dávila"
1,"davin"
1,"davinci"
62,"davis"
1,"davisislands"
2,"davison"
1,"davos"
1,"daw"
1,"dawa"
1,"dawayne"
2,"dawdle"
2,"dawg"
2,"dawgs"
31,"dawn"
1,"dawn's"
3,"dawned"
1,"dawns"
1,"daws"
4,"dawson"
2206,"day"
7,"day's"
2,"dayan"
3,"daybreak"
6,"daycare"
3,"daydream"
1,"daydreamed"
1,"daydreaming"
1,"daydreams"
1,"dayglow"
1,"dayleys"
5,"daylight"
1,"daymut"
661,"days"
1,"dayspring"
9,"daytime"
16,"dayton"
6,"daytona"
1,"daytrana"
1,"dayy"
1,"dayz"
1,"daz"
4,"daze"
5,"dazed"
5,"dazzle"
1,"dazzled"
5,"dazzling"
3,"dbacks"
1,"dbases"
1,"dbhh"
1,"dbi"
1,"dbti"
1,"dbu"
1,"dbualum"
4,"dc's"
1,"dcc"
1,"dcdrinkup"
1,"dcfm"
2,"dck"
2,"dcn"
1,"dcps"
1,"dcru"
1,"dcswa"
1,"dcu"
1,"dcweek"
2,"dcwv"
1,"dd's"
1,"ddc"
1,"ddm"
1,"ddnt"
1,"ddos"
1,"ddr"
1,"dds"
1,"ddtc"
1,"ddv"
1,"de'anthony"
1,"de'medici"
1,"dea"
1,"dea's"
2,"deacon"
2,"deacons"
1,"deactivated"
1,"deactivation"
168,"dead"
1,"deadass"
1,"deadbolt"
2,"deadening"
2,"deadliest"
1,"deadliestcatch"
26,"deadline"
4,"deadlines"
2,"deadlocked"
18,"deadly"
2,"deadpan"
5,"deaf"
4,"deafening"
1,"deagan"
1,"deagan's"
294,"deal"
26,"dealer"
21,"dealers"
4,"dealership"
3,"dealerships"
45,"dealing"
2,"dealings"
69,"deals"
2,"dealshow"
19,"dealt"
27,"dean"
3,"dean's"
1,"deandre"
1,"deane"
1,"deangelo"
1,"deanm"
1,"deanne"
100,"dear"
7,"dearborn"
1,"dearest"
1,"dearie"
6,"dearly"
1,"dearmonday"
1,"dearnewcoach"
1,"deartaylorswift"
1,"dearteacher"
2,"deasy"
229,"death"
1,"deathbed"
1,"deathly"
1,"deathpenalty"
1,"deathpunch"
17,"deaths"
1,"deaton"
1,"deaver"
1,"deaxnk"
3,"deb"
4,"debacle"
1,"debarr"
1,"debased"
56,"debate"
9,"debated"
12,"debates"
13,"debating"
7,"debbie"
2,"debby"
1,"debella"
2,"debi"
1,"debi's"
1,"debilitated"
5,"debilitating"
11,"debit"
1,"deblasio"
2,"deboer"
7,"deborah"
1,"deborah's"
1,"debow"
8,"debra"
1,"debrale"
1,"debrief"
6,"debris"
86,"debt"
1,"debtor"
1,"debtors"
11,"debts"
1,"debug"
1,"debugging"
1,"debunk"
1,"debunked"
2,"debunking"
1,"debussy"
3,"debussy's"
46,"debut"
1,"début"
2,"debutante"
7,"debuted"
2,"debuting"
8,"debuts"
47,"dec"
1,"deca"
68,"decade"
1,"decade's"
1,"decadence"
3,"decadent"
1,"decadently"
62,"decades"
1,"decaffeinated"
1,"decals"
1,"decanted"
2,"decanter"
1,"decapitated"
1,"decarlo's"
1,"decathlon"
4,"decatur"
2,"decay"
1,"decaying"
1,"decease"
4,"deceased"
1,"deceitful"
2,"deceive"
1,"deceived"
1,"deceives"
1,"deceiving"
87,"december"
2,"decency"
41,"decent"
1,"decently"
6,"deception"
5,"deceptive"
4,"deceptively"
1,"dechristopher"
1,"dechristopher's"
82,"decide"
197,"decided"
3,"decidedly"
1,"decider"
10,"decides"
21,"deciding"
2,"decimal"
2,"decimating"
6,"decipher"
1,"deciphered"
188,"decision"
87,"decisions"
4,"decisive"
2,"decisively"
1,"decison"
27,"deck"
1,"deck's"
5,"deckard"
1,"deckard's"
2,"decked"
5,"decker"
4,"decks"
1,"declan"
8,"declaration"
1,"declarations"
11,"declare"
30,"declared"
6,"declares"
7,"declaring"
1,"declassified"
1,"declassify"
23,"decline"
41,"declined"
1,"declines"
14,"declining"
4,"deco"
1,"decoart"
1,"decode"
4,"decoded"
3,"deconstruct"
12,"decor"
4,"décor"
10,"decorate"
8,"decorated"
6,"decorating"
8,"decoration"
9,"decorations"
9,"decorative"
2,"decorators"
1,"decorum"
1,"decosta"
1,"decoupling"
1,"decoy"
2,"decoys"
14,"decrease"
8,"decreased"
5,"decreases"
5,"decreasing"
2,"decree"
2,"decrepit"
2,"decriminalization"
1,"decriminalized"
1,"decroce's"
1,"decry"
6,"dedicate"
31,"dedicated"
2,"dedicating"
12,"dedication"
3,"deduct"
2,"deducted"
3,"deductible"
1,"deducting"
2,"deduction"
4,"deductions"
6,"dee"
13,"deed"
1,"deedle"
13,"deeds"
1,"deeeelish"
2,"deehan"
1,"deelishis"
2,"deem"
10,"deemed"
1,"deeming"
2,"deems"
2,"deen"
125,"deep"
1,"deepak"
1,"deepen"
1,"deepened"
1,"deepening"
38,"deeper"
5,"deepest"
38,"deeply"
1,"deepthoughts"
1,"deepwater"
22,"deer"
1,"deere"
1,"deerfield"
1,"deerhunter"
4,"deets"
2,"deez"
1,"deezle"
32,"def"
1,"defaced"
1,"defamation"
2,"defamed"
18,"default"
2,"defaulted"
1,"defaulting"
1,"defaults"
2,"defazio"
1,"defeaning"
24,"defeat"
17,"defeated"
5,"defeating"
4,"defeats"
3,"defect"
1,"defected"
1,"defection"
1,"defective"
1,"defector"
1,"defectors"
4,"defects"
5,"defence"
32,"defend"
14,"defendant"
1,"defendant's"
15,"defendants"
6,"defended"
16,"defender"
1,"defender's"
13,"defenders"
20,"defending"
3,"defends"
129,"defense"
1,"défense"
10,"defenseman"
1,"defensemen"
7,"defenses"
60,"defensive"
6,"defensively"
3,"defer"
3,"deferment"
3,"deferred"
1,"deferring"
2,"deff"
1,"deffinately"
7,"defiance"
2,"defiant"
3,"defiantly"
1,"defibrillators"
1,"defibulation"
1,"deficiencies"
4,"deficiency"
2,"deficient"
22,"deficit"
5,"deficits"
1,"defied"
4,"defies"
3,"definately"
14,"define"
24,"defined"
7,"defines"
2,"definetly"
7,"defining"
9,"definite"
198,"definitely"
17,"definition"
3,"definitions"
6,"definitive"
1,"defintely"
1,"defintiely"
1,"deflated"
2,"deflation"
2,"deflect"
1,"deflected"
1,"defofearning"
2,"deforestation"
1,"deform"
1,"deformation"
1,"defrag"
1,"defraud"
1,"defrocking"
2,"deft"
1,"deftly"
1,"defult"
1,"defunct"
1,"defuse"
1,"defusing"
2,"defy"
3,"defying"
1,"deg"
3,"degas"
2,"degenerated"
2,"degenerates"
1,"degeneration"
1,"degenerative"
1,"degeneres"
1,"degradation"
1,"degrade"
1,"degrading"
1,"degrassi"
1,"degraw"
72,"degree"
56,"degrees"
3,"dehaan"
1,"dehart"
1,"deherrera"
1,"dehumanization"
1,"dehydrated"
4,"dehydration"
1,"dehydrators"
1,"dehydrogenation"
2,"deichmanske"
2,"deidre"
1,"deified"
2,"deign"
2,"deigned"
1,"deikfdej"
2,"deindustrialisation"
2,"deion"
3,"deities"
3,"deity"
2,"deja"
1,"déjà"
1,"dejan"
1,"dejarnatt"
1,"dejected"
1,"dejesus"
1,"dejuan"
4,"dekalb"
1,"dekraai"
20,"del"
1,"delaet"
1,"delamar"
1,"delaney"
1,"delanie"
1,"delassus"
12,"delaware"
27,"delay"
21,"delayed"
5,"delaying"
11,"delays"
1,"delbanco's"
1,"delco"
1,"deldot"
1,"delectable"
1,"delectably"
7,"delegate"
6,"delegated"
8,"delegates"
5,"delegation"
1,"delegation's"
1,"delegations"
16,"delete"
6,"deleted"
1,"deletes"
5,"deleting"
1,"deletions"
4,"deleuze"
2,"deleveraging"
1,"delfino"
1,"delgado"
6,"delhi"
1,"delhomme"
7,"deli"
1,"delia"
6,"deliberate"
8,"deliberately"
2,"deliberating"
1,"deliberation"
1,"deliberations"
3,"delicacy"
9,"delicate"
1,"delicately"
1,"delicatessen"
72,"delicious"
3,"deliciously"
3,"deliciousness"
20,"delight"
12,"delighted"
11,"delightful"
2,"delightfully"
1,"delighting"
9,"delights"
1,"delillo"
1,"delineate"
3,"delinquency"
3,"delinquent"
2,"delirious"
2,"deliriously"
1,"delirium"
7,"delish"
1,"delites"
39,"deliver"
41,"delivered"
1,"deliverer"
2,"deliveries"
10,"delivering"
8,"delivers"
30,"delivery"
1,"delizioso"
6,"dell"
1,"della"
1,"delladivina"
1,"dellums"
1,"dellworld"
1,"delmar"
2,"delmon"
2,"deloitte"
1,"delong"
1,"delores"
1,"delos"
1,"delph"
1,"delphine"
1,"delpy"
10,"delta"
4,"deluge"
5,"delusion"
5,"delusional"
2,"delusions"
1,"deluxe"
4,"delve"
2,"delved"
2,"delving"
9,"dem"
1,"demaio"
56,"demand"
1,"demandarias"
17,"demanded"
21,"demanding"
28,"demands"
1,"demarcated"
1,"demarco"
1,"demarcomurray"
1,"demarcus"
1,"demario"
1,"demars"
1,"demartin"
1,"demcracy"
1,"demcratic"
2,"demeaning"
4,"demeanor"
5,"demented"
5,"dementia"
1,"dementor"
2,"demeo"
1,"demetris"
3,"demetrius"
6,"demi"
1,"demigod"
1,"demille"
