"freq","word1","word2","word3"
"2","unk","lack","of"
"2","unk","large","scale"
"2","unk","las","vegas"
"2","unk","last","fall"
"2","unk","last","month"
"7","unk","last","night"
"2","unk","last","season"
"5","unk","last","week"
"2","unk","last","weekend"
"5","unk","last","year"
"2","unk","law","enforcement"
"2","unk","law","firm"
"2","unk","lead","unk"
"2","unk","leader","of"
"3","unk","leading","to"
"2","unk","leading","unk"
"3","unk","leads","in"
"2","unk","leaving","the"
"3","unk","led","the"
"2","unk","left","is"
"2","unk","left","to"
"2","unk","legs","are"
"5","unk","let","me"
"2","unk","let","us"
"2","unk","lets","go"
"2","unk","levels","and"
"3","unk","life","and"
"3","unk","life","in"
"2","unk","life","is"
"2","unk","life","of"
"2","unk","life","you"
"2","unk","light","in"
"10","unk","like","a"
"4","unk","like","crazy"
"2","unk","like","it"
"4","unk","like","that"
"2","unk","like","the"
"2","unk","like","to"
"4","unk","like","unk"
"2","unk","likes","the"
"2","unk","lined","up"
"2","unk","list","of"
"2","unk","little","things"
"3","unk","little","unk"
"2","unk","living","in"
"2","unk","liz","unk"
"2","unk","ll","unk"
"2","unk","lol","how"
"3","unk","lol","i"
"2","unk","long","time"
"3","unk","look","for"
"2","unk","look","in"
"3","unk","look","like"
"2","unk","look","to"
"4","unk","looked","like"
"2","unk","looking","at"
"3","unk","looking","for"
"2","unk","looking","forward"
"2","unk","looks","amazing"
"2","unk","looks","like"
"2","unk","love","and"
"2","unk","love","for"
"2","unk","love","has"
"2","unk","love","her"
"2","unk","love","is"
"3","unk","love","it"
"2","unk","love","that"
"4","unk","love","the"
"4","unk","love","you"
"2","unk","m","d"
"4","unk","m","unk"
"6","unk","made","a"
"2","unk","made","his"
"2","unk","made","it"
"3","unk","made","me"
"5","unk","made","the"
"2","unk","made","up"
"2","unk","make","me"
"3","unk","make","sure"
"2","unk","makes","it"
"6","unk","makes","me"
"4","unk","makes","the"
"2","unk","man","and"
"2","unk","man","i"
"2","unk","man","with"
"2","unk","managed","to"
"2","unk","managing","director"
"3","unk","many","of"
"2","unk","many","people"
"2","unk","marquise","unk"
"2","unk","mary","unk"
"2","unk","mated","to"
"3","unk","matt","unk"
"8","unk","may","be"
"4","unk","may","have"
"4","unk","may","not"
"2","unk","may","the"
"4","unk","me","and"
"2","unk","me","by"
"2","unk","me","i"
"5","unk","me","in"
"2","unk","me","last"
"3","unk","me","off"
"4","unk","me","out"
"3","unk","me","that"
"3","unk","me","unk"
"2","unk","me","when"
"6","unk","me","with"
"2","unk","measures","in"
"3","unk","medical","center"
"2","unk","meets","unk"
"2","unk","melody","that"
"2","unk","members","are"
"2","unk","members","of"
"3","unk","michael","unk"
"6","unk","middle","school"
"3","unk","might","be"
"2","unk","might","have"
"2","unk","miles","from"
"2","unk","money","from"
"2","unk","months","ago"
"2","unk","months","old"
"2","unk","more","like"
"6","unk","more","than"
"3","unk","more","unk"
"2","unk","mortuary","orlando"
"2","unk","most","famous"
"2","unk","most","likely"
"4","unk","most","of"
"2","unk","most","unk"
"2","unk","mother","had"
"3","unk","mother","of"
"4","unk","mr","unk"
"2","unk","murray","for"
"2","unk","music","video"
"6","unk","must","be"
"2","unk","my","back"
"2","unk","my","boy"
"2","unk","my","computer"
"2","unk","my","daughter"
"3","unk","my","dog"
"2","unk","my","face"
"3","unk","my","favorite"
"2","unk","my","hair"
"3","unk","my","husband"
"2","unk","my","last"
"3","unk","my","mind"
"2","unk","my","mom"
"2","unk","my","own"
"2","unk","my","pain"
"2","unk","my","son"
"4","unk","my","soul"
"7","unk","my","unk"
"2","unk","my","whole"
"2","unk","myself","a"
"2","unk","myself","of"
"2","unk","n","c"
"2","unk","n","j"
"5","unk","n","unk"
"2","unk","n","v"
"5","unk","n","y"
"2","unk","name","and"
"4","unk","name","is"
"3","unk","national","forest"
"2","unk","natural","gas"
"2","unk","nature","of"
"4","unk","near","the"
"2","unk","need","more"
"5","unk","need","to"
"2","unk","need","unk"
"3","unk","needs","a"
"4","unk","needs","to"
"2","unk","network","the"
"2","unk","never","forget"
"2","unk","never","hurt"
"2","unk","new","album"
"2","unk","new","book"
"3","unk","new","jersey"
"2","unk","new","one"
"2","unk","new","song"
"3","unk","new","unk"
"9","unk","new","york"
"2","unk","next","stop"
"5","unk","next","to"
"4","unk","next","week"
"7","unk","next","year"
"2","unk","nice","to"
"3","unk","no","longer"
"4","unk","no","matter"
"4","unk","no","one"
"6","unk","no","unk"
"3","unk","nor","do"
"2","unk","north","carolina"
"5","unk","not","a"
"2","unk","not","an"
"2","unk","not","being"
"2","unk","not","even"
"7","unk","not","only"
"3","unk","not","really"
"4","unk","not","the"
"3","unk","not","to"
"2","unk","not","unk"
"2","unk","not","yet"
"6","unk","noted","that"
"2","unk","notes","that"
"2","unk","now","and"
"2","unk","now","i"
"2","unk","now","p"
"3","unk","now","to"
"2","unk","now","was"
"2","unk","nursery","and"
"45","unk","of","a"
"8","unk","of","all"
"3","unk","of","america"
"6","unk","of","an"
"2","unk","of","any"
"2","unk","of","being"
"2","unk","of","cats"
"2","unk","of","changes"
"2","unk","of","citizens"
"3","unk","of","commercial"
"12","unk","of","course"
"2","unk","of","eight"
"3","unk","of","every"
"2","unk","of","family"
"2","unk","of","fans"
"2","unk","of","female"
"4","unk","of","food"
"2","unk","of","fruit"
"2","unk","of","funds"
"2","unk","of","garfield"
"15","unk","of","his"
"2","unk","of","history"
"2","unk","of","hope"
"2","unk","of","iowa"
"3","unk","of","is"
"4","unk","of","it"
"2","unk","of","its"
"2","unk","of","justice"
"3","unk","of","life"
"2","unk","of","loss"
"2","unk","of","me"
"2","unk","of","memphis"
"2","unk","of","mexico"
"8","unk","of","my"
"3","unk","of","one"
"2","unk","of","our"
"2","unk","of","people"
"2","unk","of","sacramento"
"2","unk","of","safe"
"2","unk","of","san"
"3","unk","of","santa"
"2","unk","of","several"
"4","unk","of","some"
"2","unk","of","something"
"2","unk","of","southern"
"4","unk","of","st"
"2","unk","of","strangers"
"5","unk","of","that"
"185","unk","of","the"
"3","unk","of","their"
"2","unk","of","things"
"6","unk","of","this"
"2","unk","of","those"
"2","unk","of","three"
"2","unk","of","time"
"76","unk","of","unk"
"3","unk","of","what"
"3","unk","of","wind"
"3","unk","of","women"
"3","unk","of","words"
"4","unk","off","into"
"2","unk","off","my"
"5","unk","off","the"
"4","unk","off","to"
"3","unk","off","with"
"2","unk","office","and"
"2","unk","office","friends"
"2","unk","office","of"
"2","unk","office","with"
"5","unk","oh","and"
"2","unk","oh","i"
"2","unk","okay","i"
"30","unk","on","a"
"3","unk","on","any"
"2","unk","on","april"
"3","unk","on","behalf"
"2","unk","on","deck"
"2","unk","on","getting"
"2","unk","on","him"
"10","unk","on","his"
"2","unk","on","it"
"3","unk","on","its"
"2","unk","on","itunes"
"2","unk","on","jan"
"2","unk","on","me"
"5","unk","on","monday"
"18","unk","on","my"
"2","unk","on","one"
"6","unk","on","our"
"2","unk","on","sale"
"4","unk","on","saturday"
"2","unk","on","speed"
"2","unk","on","stage"
"2","unk","on","that"
"118","unk","on","the"
"6","unk","on","their"
"3","unk","on","this"
"3","unk","on","thursday"
"3","unk","on","top"
"4","unk","on","tuesday"
"2","unk","on","tv"
"7","unk","on","twitter"
"24","unk","on","unk"
"2","unk","on","us"
"4","unk","on","wednesday"
"3","unk","on","your"
"4","unk","one","day"
"2","unk","one","is"
"2","unk","one","more"
"14","unk","one","of"
"2","unk","one","on"
"2","unk","one","year"
"2","unk","only","a"
"3","unk","only","by"
"4","unk","only","one"
"2","unk","only","to"
"2","unk","only","unk"
"4","unk","onto","the"
"2","unk","open","to"
"2","unk","opinion","the"
"11","unk","or","a"
"2","unk","or","any"
"3","unk","or","anything"
"4","unk","or","at"
"2","unk","or","below"
"2","unk","or","do"
"4","unk","or","even"
"2","unk","or","his"
"4","unk","or","in"
"4","unk","or","is"
"4","unk","or","not"
"2","unk","or","other"
"2","unk","or","social"
"5","unk","or","something"
"13","unk","or","the"
"2","unk","or","to"
"55","unk","or","unk"
"6","unk","or","whatever"
"4","unk","org","for"
"5","unk","org","or"
"4","unk","org","to"
"2","unk","our","first"
"2","unk","out","all"
"4","unk","out","and"
"4","unk","out","at"
"2","unk","out","by"
"2","unk","out","her"
"2","unk","out","i"
"3","unk","out","in"
"2","unk","out","loud"
"3","unk","out","my"
"31","unk","out","of"
"3","unk","out","on"
"2","unk","out","some"
"2","unk","out","that"
"6","unk","out","there"
"2","unk","out","this"
"2","unk","out","to"
"2","unk","out","when"
"2","unk","outside","of"
"3","unk","over","a"
"3","unk","over","how"
"3","unk","over","it"
"14","unk","over","the"
"2","unk","over","time"
"2","unk","over","unk"
"2","unk","over","who"
"2","unk","owned","by"
"3","unk","owner","of"
"5","unk","p","m"
"2","unk","p","unk"
"2","unk","pages","and"
"3","unk","pair","of"
"3","unk","pale","ale"
"2","unk","pants","and"
"2","unk","park","road"
"2","unk","park","than"
"2","unk","parking","lot"
"3","unk","part","of"
"2","unk","party","in"
"2","unk","pass","and"
"3","unk","pat","unk"
"2","unk","people","for"
"3","unk","people","in"
"4","unk","people","who"
"2","unk","percent","of"
"2","unk","performance","is"
"2","unk","period","a"
"2","unk","philly","unk"
"3","unk","photos","and"
"3","unk","picked","up"
"4","unk","picture","of"
"2","unk","planned","to"
"3","unk","plans","to"
"2","unk","playing","today"
"2","unk","playing","with"
"2","unk","plays","the"
"2","unk","pleaded","guilty"
"2","unk","please","rt"
"2","unk","plugging","in"
"6","unk","point","of"
"2","unk","police","department"
"4","unk","police","said"
"2","unk","policy","of"
"2","unk","post","is"
"2","unk","ppg","apg"
"2","unk","pray","for"
"2","unk","presence","in"
"5","unk","president","and"
"15","unk","president","of"
"2","unk","president","unk"
"2","unk","press","conference"
"2","unk","press","release"
"2","unk","pretty","much"
"2","unk","private","businesses"
"2","unk","probably","the"
"2","unk","process","is"
"2","unk","program","for"
"2","unk","program","has"
"2","unk","program","is"
"2","unk","program","unk"
"2","unk","project","and"
"2","unk","pt","unk"
"2","unk","public","opinion"
"2","unk","put","our"
"2","unk","put","together"
"3","unk","puts","it"
"3","unk","quite","a"
"8","unk","r","unk"
"2","unk","rate","for"
"10","unk","rather","than"
"2","unk","ravi","a"
"2","unk","rd","square"
"2","unk","re","unk"
"2","unk","reading","of"
"4","unk","ready","to"
"2","unk","reality","and"
"2","unk","reason","to"
"3","unk","received","a"
"2","unk","record","that"
"4","unk","refurbished","formerly"
"2","unk","refused","to"
"2","unk","regarding","the"
"2","unk","released","a"
"2","unk","relies","on"
"2","unk","remains","a"
"2","unk","reported","no"
"2","unk","reported","the"
"3","unk","reports","that"
"3","unk","response","to"
"2","unk","restaurant","in"
"3","unk","review","of"
"2","unk","rhapsody","and"
"2","unk","richard","unk"
"2","unk","right","after"
"2","unk","right","before"
"15","unk","right","now"
"2","unk","right","there"
"2","unk","right","to"
"2","unk","river","and"
"3","unk","road","and"
"2","unk","road","in"
"2","unk","road","unk"
"2","unk","robinson","for"
"2","unk","room","and"
"2","unk","roy","unk"
"2","unk","rt","unk"
"2","unk","rule","is"
"2","unk","run","in"
"2","unk","ryan","and"
"3","unk","ryan","unk"
"2","unk","s","main"
"4","unk","s","unk"
"2","unk","sacrifice","fly"
"2","unk","said","a"
"2","unk","said","about"
"9","unk","said","and"
"5","unk","said","as"
"4","unk","said","at"
"3","unk","said","because"
"2","unk","said","before"
"15","unk","said","but"
"2","unk","said","during"
"65","unk","said","he"
"3","unk","said","he's"
"4","unk","said","her"
"4","unk","said","his"
"26","unk","said","i"
"2","unk","said","i'll"
"3","unk","said","i'm"
"7","unk","said","if"
"25","unk","said","in"
"4","unk","said","is"
"9","unk","said","it"
"9","unk","said","it's"
"3","unk","said","its"
"2","unk","said","just"
"2","unk","said","monday"
"2","unk","said","my"
"2","unk","said","noting"
"2","unk","said","now"
"9","unk","said","of"
"3","unk","said","ohio"
"2","unk","said","on"
"2","unk","said","one"
"2","unk","said","our"
"2","unk","said","people"
"2","unk","said","police"
"3","unk","said","referring"
"14","unk","said","she"
"2","unk","said","some"
"2","unk","said","sometimes"
"23","unk","said","that"
"2","unk","said","that's"
"61","unk","said","the"
"2","unk","said","then"
"7","unk","said","there"
"2","unk","said","there's"
"9","unk","said","they"
"5","unk","said","this"
"3","unk","said","those"
"2","unk","said","tuesday"
"11","unk","said","unk"
"19","unk","said","we"
"3","unk","said","we're"
"4","unk","said","wednesday"
"4","unk","said","when"
"3","unk","said","while"
"2","unk","said","yesterday"
"3","unk","said","you"
"2","unk","salad","with"
"2","unk","salt","unk"
"3","unk","san","diego"
"2","unk","san","diego's"
"2","unk","san","francisco"
"2","unk","sarah","unk"
"3","unk","say","they"
"2","unk","saying","that"
"10","unk","says","he"
"2","unk","says","he'll"
"3","unk","says","he's"
"3","unk","says","in"
"2","unk","says","is"
"3","unk","says","it"
"2","unk","says","it's"
"2","unk","says","its"
"2","unk","says","she"
"3","unk","says","that"
"5","unk","says","the"
"3","unk","says","to"
"2","unk","says","unk"
"2","unk","says","we"
"2","unk","school","board"
"2","unk","school","in"
"2","unk","sci","fi"
"2","unk","scored","a"
"2","unk","scored","on"
"2","unk","scored","their"
"2","unk","secret","weapon"
"2","unk","see","me"
"3","unk","see","the"
"3","unk","seem","to"
"4","unk","seemed","to"
"2","unk","seems","like"
"2","unk","sells","at"
"3","unk","senior","vice"
"2","unk","sense","of"
"2","unk","sent","me"
"2","unk","served","in"
"2","unk","service","for"
"2","unk","session","is"
"2","unk","set","up"
"4","unk","several","times"
"2","unk","she's","a"
"2","unk","she","asked"
"2","unk","she","had"
"3","unk","she","has"
"7","unk","she","is"
"2","unk","she","just"
"2","unk","she","knew"
"2","unk","she","received"
"13","unk","she","said"
"3","unk","she","says"
"7","unk","she","was"
"2","unk","shirt","with"
"2","unk","shit","you"
"10","unk","should","be"
"6","unk","should","have"
"4","unk","shout","out"
"2","unk","show","in"
"2","unk","show","is"
"2","unk","shows","up"
"2","unk","side","in"
"2","unk","side","of"
"4","unk","similar","to"
"2","unk","simon","unk"
"3","unk","simple","and"
"5","unk","since","the"
"2","unk","since","unk"
"2","unk","singh","unk"
"2","unk","sister","and"
"2","unk","sites","in"
"2","unk","sits","on"
"2","unk","skin","and"
"4","unk","slot","machines"
"2","unk","small","businesses"
"2","unk","so","bad"
"3","unk","so","be"
"2","unk","so","did"
"4","unk","so","far"
"3","unk","so","for"
"2","unk","so","glad"
"2","unk","so","good"
"2","unk","so","he"
"2","unk","so","how"
"14","unk","so","i"
"2","unk","so","in"
"5","unk","so","it"
"6","unk","so","much"
"8","unk","so","that"
"2","unk","so","the"
"2","unk","so","they"
"6","unk","so","unk"
"2","unk","so","was"
"4","unk","so","we"
"2","unk","so","what"
"2","unk","so","when"
